Time [s],Coolant Temp [F],Engine Speed [RPM],Exhaust Gas Temp [F] 
47.921885,129.2,2723.08173,-
47.932889,127.4,2710.9721999999997,-
47.940437,127.4,2732.84748,-
47.952412,127.4,2735.19126,-
47.963531,127.4,2719.95669,-
47.970876,127.4,2687.5344,-
47.982244,127.4,2696.51889,-
47.993673,127.4,2708.62842,-
48.000997,-,-,1436.437255859375
48.021187,127.4,2676.59676,-
48.032303,129.2,2712.92535,-
48.043375,129.2,2739.0975599999997,-
48.06235,129.2,2722.6911,-
48.073443,129.2,2760.97284,-
48.081171,127.4,2790.27009,-
48.092775,127.4,2785.1919,-
48.10062,127.4,2766.0510299999996,-
48.122541,127.4,2784.0200099999997,-
48.13027,127.4,2802.3796199999997,-
48.141553,127.4,2785.1919,-
48.153132,127.4,2764.87914,-
48.160759,127.4,2764.09788,-
48.17242,127.4,2743.3944899999997,-
48.180059,127.4,2719.5660599999997,-
48.191118,127.4,2673.86235,-
48.202524,127.4,2666.83101,-
48.202592,-,-,1436.437255859375
48.210149,127.4,2653.5495899999996,-
48.23208,127.4,2599.25202,-
48.243447,127.4,2559.79839,-
48.251025,127.4,2592.22068,-
48.262163,127.4,2605.89273,-
48.273287,127.4,2596.12698,-
48.280934,127.4,2577.3767399999997,-
48.292421,127.4,2568.7828799999997,-
48.303463,127.4,2618.0022599999998,-
48.311072,127.4,2634.01809,-
48.332948,127.4,2614.87722,-
48.340617,127.4,2660.5809299999996,-
48.352016,127.4,2703.9408599999997,-
48.363469,127.4,2707.45653,-
48.370957,127.4,2694.56574,-
48.380947,127.4,2705.89401,-
48.392208,127.4,2728.15992,-
48.403666,127.4,2724.64425,-
48.403733,-,-,1436.437255859375
48.431129,127.4,2686.36251,-
48.442517,127.4,2723.4723599999998,-
48.45017,127.4,2712.14409,-
48.461562,127.4,2682.06558,-
48.473013,127.4,2705.11275,-
48.480562,127.4,2734.8006299999997,-
48.491952,127.4,2735.19126,-
48.503364,127.4,2716.4410199999998,-
48.510975,127.4,2707.45653,-
48.530788,127.4,2725.42551,-
48.542185,127.4,2707.0659,-
48.553504,127.4,2673.47172,-
48.560855,127.4,2713.7066099999997,-
48.572252,127.4,2747.30079,-
48.58373,127.4,2744.5663799999998,-
48.59133,127.4,2726.5973999999997,-
48.602721,127.4,2751.9883499999996,-
48.606571,-,-,1436.437255859375
48.610343,127.4,2803.55151,-
48.632232,127.4,2818.0048199999997,-
48.643641,127.4,2807.45781,-
48.66266,127.4,2835.9737999999998,-
48.673739,127.4,2819.56734,-
48.681315,127.4,2795.73891,-
48.692757,127.4,2802.77025,-
48.700376,127.4,2787.1450499999996,-
48.711803,127.4,2762.14473,-
48.737933,127.4,2720.7379499999997,-
48.741685,127.4,2721.90984,-
48.753086,127.4,2705.11275,-
48.760727,127.4,2675.8154999999997,-
48.772203,127.4,2651.59644,-
48.783229,127.4,2675.8154999999997,-
48.790831,127.4,2683.6281,-
48.802223,127.4,2669.95605,-
48.809894,-,-,1436.437255859375
48.813685,127.4,2639.4869099999996,-
48.820875,127.4,2687.92503,-
48.837808,127.4,2754.7227599999997,-
48.84162,127.4,2775.42615,-
48.853045,127.4,2781.2855999999997,-
48.860646,127.4,2798.86395,-
48.872099,127.4,2842.61451,-
48.883506,127.4,2851.20837,-
48.902525,127.4,2832.0674999999997,-
48.913554,127.4,2843.3957699999996,-
48.92124,127.4,2836.75506,-
48.936826,127.4,2813.7078899999997,-
48.940838,127.4,2789.0982,-
48.952376,127.4,2812.92663,-
48.963916,127.4,2817.22356,-
48.971665,127.4,2803.55151,-
48.983318,127.4,2774.64489,-
48.990923,127.4,2780.50434,-
49.002328,127.4,2788.70757,-
49.010027,-,-,1436.437255859375
49.013803,127.4,2777.76993,-
49.021115,127.4,2746.51953,-
49.03816,127.4,2734.01937,-
49.04177,127.4,2759.80095,-
49.053185,127.4,2760.58221,-
49.060808,127.4,2743.3944899999997,-
49.072246,127.4,2721.51921,-
49.083625,127.4,2751.5977199999998,-
49.091224,127.4,2762.53536,-
49.102315,127.4,2749.64457,-
49.113766,127.4,2723.08173,-
49.121448,127.4,2723.8629899999996,-
49.142775,127.4,2728.94118,-
49.150407,127.4,2690.65944,-
49.161748,127.4,2661.7528199999997,-
49.172884,127.4,2696.9095199999997,-
49.180494,127.4,2714.09724,-
49.191927,127.4,2705.89401,-
49.203374,127.4,2681.2843199999998,-
49.210652,127.4,2719.5660599999997,-
49.210698,-,-,1436.437255859375
49.222126,127.4,2771.5198499999997,-
49.243912,127.4,2782.8481199999997,-
49.250203,127.4,2781.67623,-
49.261705,127.4,2790.27009,-
49.272835,127.4,2784.0200099999997,-
49.280506,127.4,2761.36347,-
49.291934,127.4,2738.3163,-
49.303338,127.4,2763.70725,-
49.310985,127.4,2771.91048,-
49.322343,127.4,2759.0196899999996,-
49.333525,127.4,2729.72244,-
49.347856,127.4,2757.06654,-
49.351663,127.4,2792.6138699999997,-
49.363125,127.4,2791.83261,-
49.38214,127.4,2782.8481199999997,-
49.393568,127.4,2798.0826899999997,-
49.401172,127.4,2797.69206,-
49.412621,127.4,2779.7230799999998,-
49.412702,-,-,1436.437255859375
49.420235,127.4,2762.14473,-
49.431636,127.4,2791.83261,-
49.449788,127.4,2803.9421399999997,-
49.453537,127.4,2792.22324,-
49.461158,127.4,2766.83229,-
49.472284,127.4,2782.45749,-
49.483714,127.4,2783.62938,-
49.502687,127.4,2738.70693,-
49.510326,127.4,2731.67559,-
49.521723,127.4,2746.1288999999997,-
49.533097,127.4,2744.17575,-
49.562444,127.4,2743.78512,-
49.573878,127.4,2766.0510299999996,-
49.58145,127.4,2761.36347,-
49.592882,127.4,2739.0975599999997,-
49.600534,127.4,2767.61355,-
49.615492,-,-,1436.437255859375
49.623094,127.4,2803.16088,-
49.630653,127.4,2793.39513,-
49.642075,127.4,2798.86395,-
49.658519,127.4,2827.37994,-
49.662269,127.4,2826.59868,-
49.673709,127.4,2809.80159,-
49.681204,127.4,2800.42647,-
49.69346,127.4,2830.11435,-
49.701174,127.4,2839.0988399999997,-
49.712584,127.4,2826.2080499999997,-
49.72023,127.4,2808.2390699999996,-
49.742983,127.4,2836.75506,-
49.763225,127.4,2823.08301,-
49.770756,127.4,2794.95765,-
49.782217,127.4,2793.39513,-
49.79333,127.4,2777.76993,-
49.85478,127.4,2740.6600799999997,-
49.854862,-,-,1436.437255859375
49.868483,127.4,2710.19094,-
49.872338,127.4,2737.5350399999998,-
49.883691,127.4,2732.45685,-
49.891294,127.4,2719.5660599999997,-
49.902679,127.4,2735.19126,-
49.910288,127.4,2788.3169399999997,-
49.921696,127.4,2803.16088,-
49.933021,127.4,2798.47332,-
49.940618,127.4,2793.0045,-
49.951994,127.4,2813.7078899999997,-
49.968056,127.4,2812.1453699999997,-
49.983242,127.4,2771.91048,-
49.990815,127.4,2798.0826899999997,-
50.001952,127.4,2806.28592,-
50.013334,127.4,2793.39513,-
50.032037,127.4,2774.64489,-
50.043087,127.4,2785.1919,-
50.050737,127.4,2775.42615,-
50.070874,127.4,2751.5977199999998,-
50.070955,-,-,1436.437255859375
50.082283,127.4,2732.84748,-
50.093638,127.4,2718.0035399999997,-
50.101264,127.4,2696.9095199999997,-
50.112689,127.4,2656.2839999999997,-
50.123766,127.4,2667.2216399999998,-
50.131074,127.4,2682.06558,-
50.142461,127.4,2673.86235,-
50.153839,127.4,2651.59644,-
50.171245,127.4,2629.72116,-
50.181921,127.4,2651.9870699999997,-
50.202127,127.4,2601.5958,-
50.213559,127.4,2622.68982,-
50.221138,127.4,2651.59644,-
50.232515,127.4,2655.11211,-
50.243915,127.4,2642.2213199999997,-
50.251492,127.4,2628.1586399999997,-
